epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,485.604,0.50477,0.35484,0.90074,0.49893,0.51129,0.39908,0.36482,0.3992,2.57502,0.83491,0.000432734,0.000432734,0.000432734
187,488.452,0.53639,0.38374,0.92883,0.49878,0.51031,0.40277,0.37166,0.40548,2.54498,0.84023,0.000429068,0.000429068,0.000429068
188,491.016,0.51922,0.37837,0.90403,0.50133,0.50615,0.40222,0.37356,0.40503,2.55723,0.84349,0.000425402,0.000425402,0.000425402
189,493.386,0.5103,0.36803,0.90281,0.51002,0.50747,0.39331,0.35939,0.41449,2.59536,0.84262,0.000421736,0.000421736,0.000421736
190,495.912,0.53204,0.38512,0.91066,0.51263,0.50636,0.40672,0.37679,0.40306,2.58124,0.84063,0.000418069,0.000418069,0.000418069
191,498.413,0.48175,0.35178,0.89058,0.51301,0.50703,0.41375,0.38387,0.38335,2.56559,0.83517,0.000414403,0.000414403,0.000414403
192,500.961,0.49276,0.36023,0.88888,0.50624,0.5007,0.42779,0.39082,0.40017,2.53907,0.84429,0.000410737,0.000410737,0.000410737
193,503.491,0.51589,0.37853,0.90644,0.50668,0.50108,0.43023,0.38808,0.40424,2.53926,0.84438,0.00040707,0.00040707,0.00040707
194,506.004,0.52059,0.36714,0.89497,0.50649,0.50216,0.41576,0.37364,0.39886,2.52583,0.84294,0.000403404,0.000403404,0.000403404
195,508.587,0.49401,0.35356,0.87528,0.4947,0.50566,0.42355,0.384,0.40859,2.55411,0.84407,0.000399738,0.000399738,0.000399738
196,511.089,0.52216,0.3563,0.89441,0.49602,0.50652,0.399,0.36489,0.39355,2.62861,0.84096,0.000396071,0.000396071,0.000396071
197,513.558,0.5163,0.37821,0.91813,0.4959,0.50222,0.3925,0.3629,0.39578,2.69708,0.84412,0.000392405,0.000392405,0.000392405
198,516.05,0.50146,0.37517,0.90189,0.48276,0.50436,0.38563,0.35401,0.42304,2.72508,0.84825,0.000388739,0.000388739,0.000388739
199,518.503,0.51882,0.36838,0.90154,0.4861,0.49924,0.37703,0.35204,0.39586,2.66944,0.83685,0.000385073,0.000385073,0.000385073
200,521.157,0.51117,0.37729,0.90939,0.50411,0.49825,0.38764,0.35584,0.40371,2.6901,0.83661,0.000381406,0.000381406,0.000381406
201,523.934,0.50713,0.35862,0.89096,0.50927,0.50492,0.38502,0.355,0.39524,2.7027,0.83761,0.00037774,0.00037774,0.00037774
202,526.626,0.48535,0.34664,0.87726,0.50399,0.5042,0.38383,0.35175,0.38648,2.69328,0.83938,0.000374074,0.000374074,0.000374074
203,529.211,0.48997,0.35241,0.89574,0.5019,0.50436,0.38542,0.34969,0.39103,2.6516,0.84138,0.000370407,0.000370407,0.000370407
204,531.603,0.49195,0.36731,0.89433,0.50627,0.50366,0.39429,0.35694,0.38988,2.58387,0.83642,0.000366741,0.000366741,0.000366741
205,534.009,0.47404,0.35609,0.88965,0.50479,0.50032,0.3933,0.35931,0.37935,2.60993,0.82677,0.000363075,0.000363075,0.000363075
206,536.397,0.48303,0.34951,0.89127,0.50422,0.49987,0.39708,0.35882,0.38606,2.66237,0.82598,0.000359409,0.000359409,0.000359409
207,538.989,0.50635,0.3549,0.91105,0.50517,0.5001,0.39295,0.35805,0.37968,2.70122,0.82295,0.000355742,0.000355742,0.000355742
208,541.541,0.46975,0.33461,0.86469,0.50619,0.5039,0.404,0.37286,0.3822,2.70885,0.82229,0.000352076,0.000352076,0.000352076
209,544.147,0.48305,0.3477,0.89585,0.48538,0.50562,0.39746,0.36627,0.37968,2.67706,0.82216,0.00034841,0.00034841,0.00034841
210,546.664,0.47762,0.35626,0.88496,0.49154,0.50485,0.39442,0.36479,0.36815,2.6551,0.82011,0.000344743,0.000344743,0.000344743
211,549.118,0.47955,0.35548,0.89782,0.48417,0.49568,0.39551,0.36357,0.36528,2.66975,0.81731,0.000341077,0.000341077,0.000341077
212,551.612,0.50282,0.37396,0.89366,0.48235,0.49896,0.4003,0.36979,0.3761,2.70791,0.81787,0.000337411,0.000337411,0.000337411
213,554.125,0.51669,0.3649,0.91735,0.48751,0.50096,0.40507,0.3728,0.39475,2.68901,0.81968,0.000333744,0.000333744,0.000333744
214,556.898,0.48198,0.35167,0.88006,0.48906,0.49924,0.40075,0.37255,0.37082,2.64637,0.81473,0.000330078,0.000330078,0.000330078
215,559.636,0.47886,0.36529,0.89577,0.50446,0.49915,0.39497,0.36619,0.37216,2.65715,0.81674,0.000326412,0.000326412,0.000326412
216,562.143,0.48125,0.35779,0.91017,0.49774,0.48334,0.38694,0.36108,0.35246,2.67525,0.81386,0.000322745,0.000322745,0.000322745
217,564.562,0.46951,0.3497,0.88373,0.49705,0.48357,0.39235,0.36791,0.34785,2.67753,0.81467,0.000319079,0.000319079,0.000319079
218,566.949,0.45838,0.32951,0.89049,0.49523,0.48324,0.40254,0.37768,0.35924,2.67,0.81476,0.000315413,0.000315413,0.000315413
219,569.725,0.46568,0.34734,0.89328,0.48191,0.50383,0.40698,0.38394,0.36054,2.62764,0.8107,0.000311747,0.000311747,0.000311747
220,572.246,0.44735,0.3316,0.88193,0.49696,0.50916,0.41052,0.38906,0.34062,2.5932,0.8067,0.00030808,0.00030808,0.00030808
221,574.768,0.46936,0.34328,0.9074,0.48997,0.50432,0.40947,0.38745,0.33641,2.59015,0.80653,0.000304414,0.000304414,0.000304414
222,577.34,0.46564,0.33478,0.88762,0.49134,0.50204,0.41743,0.39308,0.34803,2.63839,0.81092,0.000300748,0.000300748,0.000300748
223,579.88,0.45072,0.33188,0.87163,0.50281,0.50123,0.41872,0.39066,0.34159,2.69569,0.81145,0.000297081,0.000297081,0.000297081
224,582.372,0.4425,0.32206,0.88424,0.49592,0.50023,0.40791,0.38337,0.33043,2.71045,0.81348,0.000293415,0.000293415,0.000293415
225,584.873,0.48137,0.34048,0.87938,0.48116,0.49936,0.40437,0.37787,0.33652,2.69955,0.81765,0.000289749,0.000289749,0.000289749
226,587.483,0.45765,0.33214,0.88786,0.48033,0.49818,0.39452,0.36894,0.351,2.70351,0.82115,0.000286083,0.000286083,0.000286083
227,590.321,0.48465,0.33581,0.89862,0.48663,0.48356,0.38191,0.35261,0.35477,2.73144,0.82131,0.000282416,0.000282416,0.000282416
228,592.996,0.45198,0.32509,0.87662,0.4895,0.47996,0.3849,0.3585,0.34223,2.72827,0.8126,0.00027875,0.00027875,0.00027875
229,595.351,0.46834,0.32025,0.88762,0.49008,0.47997,0.37843,0.35284,0.35021,2.7171,0.81196,0.000275084,0.000275084,0.000275084
230,597.721,0.47673,0.33155,0.90313,0.49208,0.47825,0.38193,0.35442,0.34923,2.7104,0.81018,0.000271417,0.000271417,0.000271417
231,600.234,0.44682,0.32339,0.87329,0.49388,0.4825,0.38098,0.35492,0.33236,2.69861,0.80532,0.000267751,0.000267751,0.000267751
232,602.766,0.47408,0.33884,0.88973,0.493,0.48047,0.38772,0.36044,0.33365,2.70423,0.80669,0.000264085,0.000264085,0.000264085
233,605.29,0.45355,0.33055,0.89271,0.49311,0.48038,0.38668,0.35979,0.34292,2.70649,0.80784,0.000260418,0.000260418,0.000260418
234,607.879,0.46892,0.32762,0.88622,0.49198,0.48021,0.38907,0.36676,0.32685,2.69225,0.80547,0.000256752,0.000256752,0.000256752
235,610.494,0.44877,0.31929,0.88979,0.49267,0.48042,0.39237,0.37185,0.32368,2.69594,0.80511,0.000253086,0.000253086,0.000253086
236,613.056,0.43014,0.31163,0.87936,0.49441,0.48092,0.39773,0.3764,0.34478,2.66721,0.81139,0.00024942,0.00024942,0.00024942
237,615.567,0.4193,0.32241,0.85997,0.49429,0.48087,0.40476,0.3841,0.32862,2.65949,0.80739,0.000245753,0.000245753,0.000245753
238,618.04,0.4278,0.31561,0.8692,0.48869,0.48105,0.41496,0.39699,0.32738,2.67238,0.80817,0.000242087,0.000242087,0.000242087
239,620.624,0.44274,0.31454,0.88177,0.49299,0.48269,0.41372,0.39375,0.33371,2.69534,0.80802,0.000238421,0.000238421,0.000238421
240,623.374,0.47772,0.34451,0.89903,0.48877,0.4947,0.41811,0.39482,0.32974,2.69999,0.80832,0.000234754,0.000234754,0.000234754
241,626.04,0.44582,0.33302,0.88778,0.47562,0.48947,0.41502,0.39518,0.33054,2.67269,0.8086,0.000231088,0.000231088,0.000231088
242,628.558,0.46726,0.33135,0.87555,0.47811,0.48899,0.43067,0.41027,0.33624,2.66509,0.80952,0.000227422,0.000227422,0.000227422
243,631.015,0.43595,0.31959,0.86988,0.47977,0.48911,0.425,0.4024,0.33376,2.65526,0.80881,0.000223755,0.000223755,0.000223755
244,633.436,0.42361,0.32452,0.87757,0.49486,0.49862,0.42362,0.39481,0.33418,2.66791,0.80912,0.000220089,0.000220089,0.000220089
245,635.942,0.4293,0.30817,0.88465,0.49343,0.49722,0.42823,0.3981,0.33436,2.69388,0.81093,0.000216423,0.000216423,0.000216423
246,638.431,0.47059,0.32222,0.88801,0.49299,0.49605,0.42366,0.39469,0.33087,2.71942,0.8091,0.000212757,0.000212757,0.000212757
247,640.922,0.44131,0.32853,0.87507,0.49251,0.48001,0.42066,0.39442,0.32989,2.71361,0.80894,0.00020909,0.00020909,0.00020909
248,643.587,0.42711,0.3184,0.87192,0.48917,0.47994,0.40438,0.37693,0.33344,2.71407,0.81034,0.000205424,0.000205424,0.000205424
249,646.037,0.42719,0.3099,0.85791,0.48889,0.47949,0.39502,0.3719,0.33762,2.71615,0.80952,0.000201758,0.000201758,0.000201758
250,648.559,0.43226,0.31386,0.87488,0.49218,0.46287,0.39283,0.36975,0.3392,2.71748,0.80937,0.000198091,0.000198091,0.000198091
251,651.121,0.4401,0.32015,0.87122,0.46857,0.48681,0.39167,0.37161,0.32618,2.7148,0.80745,0.000194425,0.000194425,0.000194425
252,653.771,0.41134,0.30906,0.86927,0.49169,0.46287,0.38554,0.36537,0.32301,2.71743,0.80656,0.000190759,0.000190759,0.000190759
253,656.328,0.43693,0.32422,0.87516,0.48941,0.47941,0.38721,0.36598,0.33016,2.72554,0.80658,0.000187092,0.000187092,0.000187092
254,659.12,0.41918,0.31632,0.87213,0.49106,0.47983,0.3846,0.36406,0.32333,2.74486,0.80534,0.000183426,0.000183426,0.000183426
255,661.594,0.41431,0.30399,0.8665,0.49088,0.46287,0.38002,0.35819,0.31263,2.75591,0.80207,0.00017976,0.00017976,0.00017976
256,664.102,0.42836,0.31709,0.86887,0.48965,0.46387,0.37566,0.35483,0.31302,2.75368,0.80142,0.000176094,0.000176094,0.000176094
257,666.544,0.46397,0.33263,0.88644,0.4882,0.46416,0.37919,0.3559,0.3242,2.7403,0.80335,0.000172427,0.000172427,0.000172427
258,669.056,0.39828,0.29776,0.87061,0.48825,0.46412,0.37814,0.35585,0.31498,2.73706,0.80133,0.000168761,0.000168761,0.000168761
259,671.626,0.43804,0.31243,0.88152,0.48848,0.46406,0.3769,0.35488,0.305,2.74093,0.79904,0.000165095,0.000165095,0.000165095
260,674.287,0.41464,0.30528,0.87423,0.48964,0.47999,0.37901,0.36006,0.30955,2.77176,0.80175,0.000161428,0.000161428,0.000161428
261,676.803,0.41647,0.30713,0.87237,0.47605,0.48941,0.37614,0.35631,0.32247,2.79158,0.80651,0.000157762,0.000157762,0.000157762
262,679.306,0.42623,0.3164,0.86636,0.49023,0.47991,0.3811,0.36083,0.32801,2.78165,0.80973,0.000154096,0.000154096,0.000154096
263,681.916,0.44262,0.33003,0.88519,0.49018,0.47998,0.38066,0.35998,0.31672,2.76017,0.80661,0.000150429,0.000150429,0.000150429
264,684.574,0.41969,0.30947,0.88107,0.49152,0.46287,0.38002,0.36024,0.30586,2.73368,0.803,0.000146763,0.000146763,0.000146763
265,687.179,0.44416,0.31394,0.87075,0.49125,0.46287,0.38461,0.36506,0.31098,2.73196,0.80264,0.000143097,0.000143097,0.000143097
266,689.75,0.43046,0.3205,0.87482,0.49117,0.46287,0.38009,0.36262,0.31187,2.72579,0.80125,0.000139431,0.000139431,0.000139431
267,692.287,0.42191,0.30265,0.86539,0.49094,0.46287,0.36781,0.35098,0.30659,2.73044,0.79843,0.000135764,0.000135764,0.000135764
268,694.823,0.4382,0.31857,0.89009,0.49092,0.46287,0.37203,0.3586,0.29832,2.75251,0.79571,0.000132098,0.000132098,0.000132098
269,697.352,0.40189,0.30031,0.87072,0.49105,0.46287,0.36677,0.3538,0.29788,2.76301,0.79608,0.000128432,0.000128432,0.000128432
270,699.813,0.4398,0.32122,0.90154,0.49125,0.46287,0.36724,0.35478,0.29802,2.77833,0.79672,0.000124765,0.000124765,0.000124765
271,702.304,0.41621,0.30505,0.86624,0.49135,0.46287,0.36606,0.35415,0.30014,2.77826,0.79684,0.000121099,0.000121099,0.000121099
272,704.928,0.42073,0.30525,0.87086,0.49114,0.46287,0.36952,0.35876,0.2983,2.77113,0.79667,0.000117433,0.000117433,0.000117433
273,707.493,0.39549,0.28955,0.86731,0.49109,0.46287,0.37175,0.36047,0.29547,2.77018,0.79629,0.000113766,0.000113766,0.000113766
274,710.027,0.3958,0.30693,0.86815,0.49107,0.46287,0.37409,0.36277,0.294,2.77986,0.7956,0.0001101,0.0001101,0.0001101
275,712.556,0.41539,0.30128,0.88448,0.49099,0.46287,0.37562,0.36413,0.2949,2.78679,0.79593,0.000106434,0.000106434,0.000106434
276,715.082,0.40267,0.30663,0.86189,0.49053,0.46287,0.39369,0.38066,0.29466,2.79765,0.79539,0.000102768,0.000102768,0.000102768
277,717.72,0.41476,0.30853,0.87137,0.4915,0.47811,0.39686,0.37923,0.2966,2.79518,0.79645,9.91012e-05,9.91012e-05,9.91012e-05
278,720.251,0.40764,0.31082,0.86845,0.48994,0.48041,0.39776,0.38163,0.29278,2.7784,0.79566,9.54349e-05,9.54349e-05,9.54349e-05
279,722.836,0.4205,0.30756,0.88307,0.49003,0.48088,0.40106,0.38511,0.29093,2.78037,0.79613,9.17686e-05,9.17686e-05,9.17686e-05
280,725.495,0.38682,0.28696,0.8602,0.49215,0.48856,0.39825,0.38099,0.29135,2.77367,0.79791,8.81023e-05,8.81023e-05,8.81023e-05
281,727.828,0.41217,0.30304,0.86888,0.492,0.48781,0.39936,0.38373,0.29627,2.78559,0.7986,8.4436e-05,8.4436e-05,8.4436e-05
282,730.281,0.39613,0.30365,0.86069,0.48982,0.48057,0.39943,0.38276,0.30147,2.79721,0.80009,8.07697e-05,8.07697e-05,8.07697e-05
283,732.699,0.39521,0.29446,0.8656,0.48964,0.48023,0.3969,0.38049,0.29731,2.80047,0.79996,7.71034e-05,7.71034e-05,7.71034e-05
284,735.223,0.38597,0.27885,0.84881,0.48976,0.47945,0.39348,0.37747,0.29225,2.80184,0.79887,7.34371e-05,7.34371e-05,7.34371e-05
285,737.469,0.40103,0.29701,0.85807,0.48947,0.47977,0.39228,0.37671,0.28949,2.80576,0.79757,6.97708e-05,6.97708e-05,6.97708e-05
286,739.921,0.39011,0.28618,0.86923,0.48938,0.47974,0.38986,0.37528,0.28926,2.81546,0.79672,6.61045e-05,6.61045e-05,6.61045e-05
287,742.348,0.39472,0.30017,0.86575,0.48934,0.47972,0.39155,0.37699,0.28698,2.82493,0.79671,6.24382e-05,6.24382e-05,6.24382e-05
288,744.827,0.40664,0.30781,0.87138,0.48923,0.47974,0.39182,0.37772,0.28816,2.83488,0.7973,5.87719e-05,5.87719e-05,5.87719e-05
289,747.287,0.37087,0.26972,0.86474,0.49031,0.47975,0.39521,0.38051,0.29061,2.83312,0.79754,5.51056e-05,5.51056e-05,5.51056e-05
290,749.765,0.41288,0.30382,0.86938,0.49032,0.47983,0.4009,0.38696,0.29184,2.83401,0.79738,5.14393e-05,5.14393e-05,5.14393e-05
291,779.902,0.35632,0.24521,0.83432,0.49131,0.46287,0.39539,0.38226,0.29359,2.82341,0.79642,4.7773e-05,4.7773e-05,4.7773e-05
292,782.346,0.33913,0.25189,0.82178,0.49129,0.46287,0.39015,0.3765,0.30296,2.80404,0.7978,4.41067e-05,4.41067e-05,4.41067e-05
293,784.756,0.36817,0.26121,0.84746,0.4913,0.46287,0.38679,0.37243,0.30734,2.79016,0.79849,4.04404e-05,4.04404e-05,4.04404e-05
294,787.092,0.32053,0.23129,0.83885,0.49128,0.46287,0.38172,0.3674,0.31077,2.78319,0.79942,3.67741e-05,3.67741e-05,3.67741e-05
295,789.57,0.307,0.22814,0.80867,0.49129,0.46287,0.37495,0.36242,0.31228,2.78768,0.79947,3.31078e-05,3.31078e-05,3.31078e-05
296,792.131,0.32869,0.24147,0.82992,0.49125,0.46287,0.37108,0.35778,0.31385,2.7967,0.79949,2.94415e-05,2.94415e-05,2.94415e-05
297,794.507,0.33679,0.23991,0.82699,0.4913,0.46287,0.37124,0.35772,0.31471,2.80516,0.79946,2.57752e-05,2.57752e-05,2.57752e-05
298,796.915,0.32459,0.2352,0.83352,0.49133,0.46287,0.37053,0.35725,0.31556,2.81078,0.79936,2.21089e-05,2.21089e-05,2.21089e-05
299,799.286,0.32632,0.22877,0.83479,0.49131,0.46287,0.36887,0.35553,0.31703,2.81437,0.79931,1.84426e-05,1.84426e-05,1.84426e-05
300,801.669,0.32425,0.2351,0.83051,0.49121,0.46287,0.36769,0.35412,0.31583,2.81037,0.79902,1.47763e-05,1.47763e-05,1.47763e-05
