epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,463.967,0.58155,0.41501,0.92853,0.50917,0.49781,0.41392,0.36952,0.47049,2.44753,0.85481,0.000704041,0.000704041,0.000704041
187,466.416,0.61634,0.47345,0.96136,0.50317,0.50027,0.39555,0.354,0.45271,2.46262,0.85123,0.000701841,0.000701841,0.000701841
188,468.902,0.61586,0.45592,0.93655,0.50171,0.50436,0.39215,0.34836,0.46257,2.35675,0.85799,0.000699641,0.000699641,0.000699641
189,471.344,0.58902,0.42997,0.93083,0.47932,0.50743,0.38392,0.33809,0.45854,2.42048,0.86149,0.000697441,0.000697441,0.000697441
190,473.627,0.61841,0.46179,0.94456,0.47065,0.4995,0.37526,0.33357,0.4625,2.46911,0.86113,0.000695242,0.000695242,0.000695242
191,476.06,0.59194,0.43636,0.92741,0.48741,0.47829,0.39033,0.34535,0.47765,2.41619,0.86412,0.000693042,0.000693042,0.000693042
192,478.481,0.59236,0.43906,0.92225,0.47808,0.50085,0.40767,0.35673,0.50263,2.34566,0.86161,0.000690842,0.000690842,0.000690842
193,480.852,0.6008,0.43704,0.93621,0.4772,0.50807,0.39933,0.35055,0.48213,2.44547,0.85612,0.000688642,0.000688642,0.000688642
194,483.317,0.60329,0.4412,0.92546,0.48819,0.50794,0.38686,0.33926,0.48669,2.4214,0.85794,0.000686442,0.000686442,0.000686442
195,485.745,0.58842,0.42634,0.90863,0.49478,0.48938,0.38722,0.33989,0.48461,2.41131,0.85978,0.000684243,0.000684243,0.000684243
196,488.075,0.61924,0.42682,0.93362,0.49553,0.49112,0.39752,0.35144,0.47547,2.53421,0.8688,0.000682043,0.000682043,0.000682043
197,490.428,0.59215,0.44272,0.95357,0.48775,0.48979,0.40693,0.35918,0.48907,2.61278,0.87397,0.000679843,0.000679843,0.000679843
198,492.781,0.58971,0.43715,0.92958,0.49079,0.48586,0.40921,0.36105,0.48671,2.55242,0.87127,0.000677643,0.000677643,0.000677643
199,495.187,0.58546,0.41956,0.92661,0.4887,0.48563,0.41018,0.36289,0.46762,2.50862,0.86205,0.000675444,0.000675444,0.000675444
200,497.618,0.60564,0.43897,0.9413,0.49652,0.5041,0.40172,0.35471,0.47928,2.53754,0.85583,0.000673244,0.000673244,0.000673244
201,500.149,0.59375,0.41571,0.91756,0.4973,0.50436,0.39794,0.35256,0.44011,2.5436,0.84224,0.000671044,0.000671044,0.000671044
202,502.707,0.5543,0.39445,0.8964,0.50308,0.50436,0.39076,0.34722,0.46948,2.50557,0.85282,0.000668844,0.000668844,0.000668844
203,505.174,0.5768,0.40272,0.92558,0.50638,0.50497,0.3912,0.34205,0.49656,2.45216,0.86783,0.000666644,0.000666644,0.000666644
204,507.599,0.59263,0.42382,0.93492,0.50695,0.50277,0.39124,0.34273,0.47039,2.43819,0.86051,0.000664445,0.000664445,0.000664445
205,510.05,0.55657,0.4324,0.91923,0.50561,0.50605,0.3919,0.34115,0.47373,2.46384,0.86314,0.000662245,0.000662245,0.000662245
206,512.447,0.5858,0.40696,0.92174,0.50608,0.50944,0.38294,0.33732,0.46052,2.51437,0.85997,0.000660045,0.000660045,0.000660045
207,514.88,0.56813,0.41353,0.92866,0.49003,0.50909,0.36466,0.31964,0.44679,2.51878,0.85225,0.000657845,0.000657845,0.000657845
208,517.269,0.56918,0.39875,0.89686,0.50041,0.51545,0.36777,0.32394,0.45202,2.48283,0.85586,0.000655646,0.000655646,0.000655646
209,519.603,0.58079,0.41041,0.92936,0.49587,0.51304,0.37276,0.33062,0.45481,2.47511,0.85723,0.000653446,0.000653446,0.000653446
210,522.017,0.55659,0.40796,0.90764,0.49095,0.50949,0.38849,0.3447,0.42861,2.46226,0.85087,0.000651246,0.000651246,0.000651246
211,524.421,0.57575,0.40933,0.92826,0.49364,0.50436,0.38657,0.34028,0.46015,2.49358,0.85511,0.000649046,0.000649046,0.000649046
212,526.895,0.57928,0.43091,0.9156,0.49817,0.50436,0.40276,0.35822,0.45816,2.47889,0.84839,0.000646846,0.000646846,0.000646846
213,529.281,0.59939,0.44327,0.94425,0.49582,0.50742,0.40835,0.36677,0.4633,2.46961,0.8506,0.000644647,0.000644647,0.000644647
214,531.601,0.57252,0.40922,0.91071,0.50281,0.50681,0.42031,0.37859,0.45521,2.4195,0.85327,0.000642447,0.000642447,0.000642447
215,534.13,0.57696,0.42986,0.92974,0.49054,0.51281,0.39671,0.35347,0.4606,2.46107,0.86083,0.000640247,0.000640247,0.000640247
216,536.636,0.56672,0.42627,0.9388,0.48275,0.50883,0.3873,0.34609,0.46026,2.58478,0.86186,0.000638047,0.000638047,0.000638047
217,539.109,0.5731,0.41935,0.91887,0.49953,0.49583,0.39666,0.35424,0.46138,2.59905,0.85843,0.000635848,0.000635848,0.000635848
218,541.481,0.55671,0.39408,0.92837,0.50062,0.50436,0.39686,0.35529,0.446,2.54184,0.85074,0.000633648,0.000633648,0.000633648
219,543.933,0.54105,0.40609,0.92183,0.49163,0.50436,0.40738,0.36553,0.44448,2.41964,0.85158,0.000631448,0.000631448,0.000631448
220,546.335,0.53273,0.40058,0.91565,0.47908,0.51881,0.40231,0.36325,0.4562,2.41785,0.84711,0.000629248,0.000629248,0.000629248
221,548.741,0.55857,0.40997,0.93053,0.47323,0.49513,0.3917,0.356,0.43627,2.55098,0.84238,0.000627048,0.000627048,0.000627048
222,551.17,0.56466,0.39009,0.91984,0.4815,0.46926,0.38,0.33996,0.44032,2.6017,0.84498,0.000624849,0.000624849,0.000624849
223,553.652,0.54549,0.39872,0.90795,0.47687,0.46476,0.37418,0.3371,0.44742,2.59326,0.84484,0.000622649,0.000622649,0.000622649
224,556.076,0.54198,0.3887,0.91668,0.49594,0.48298,0.36649,0.32869,0.44839,2.58065,0.847,0.000620449,0.000620449,0.000620449
225,558.489,0.57842,0.41421,0.91374,0.49671,0.48415,0.37355,0.33685,0.45479,2.67203,0.85407,0.000618249,0.000618249,0.000618249
226,560.895,0.55769,0.41241,0.92392,0.48072,0.49289,0.37635,0.33849,0.45041,2.74066,0.85884,0.000616049,0.000616049,0.000616049
227,563.32,0.54358,0.39023,0.92021,0.47873,0.49131,0.36235,0.32376,0.45113,2.65134,0.85978,0.00061385,0.00061385,0.00061385
228,565.841,0.55706,0.40213,0.91065,0.4703,0.49644,0.36677,0.32219,0.42911,2.55937,0.85017,0.00061165,0.00061165,0.00061165
229,568.343,0.56183,0.38651,0.92063,0.47555,0.50675,0.37394,0.32886,0.43232,2.64428,0.84966,0.00060945,0.00060945,0.00060945
230,570.764,0.5631,0.39948,0.93889,0.501,0.5036,0.36909,0.33493,0.45026,2.66355,0.85455,0.00060725,0.00060725,0.00060725
231,573.169,0.55177,0.3856,0.90199,0.50468,0.5031,0.36788,0.33107,0.44006,2.58774,0.847,0.000605051,0.000605051,0.000605051
232,575.647,0.57092,0.41292,0.92414,0.50489,0.50436,0.37631,0.34205,0.41464,2.52354,0.83702,0.000602851,0.000602851,0.000602851
233,578.138,0.52418,0.39012,0.91914,0.50546,0.50416,0.37183,0.33407,0.4422,2.56927,0.84386,0.000600651,0.000600651,0.000600651
234,580.556,0.5553,0.3785,0.91441,0.49873,0.50236,0.38174,0.34332,0.4337,2.61979,0.84321,0.000598451,0.000598451,0.000598451
235,582.885,0.5309,0.3806,0.91694,0.48904,0.50066,0.38238,0.34403,0.43307,2.5896,0.84335,0.000596251,0.000596251,0.000596251
236,585.449,0.51991,0.37166,0.90641,0.4872,0.50436,0.39597,0.3565,0.4181,2.51082,0.84204,0.000594052,0.000594052,0.000594052
237,587.883,0.5182,0.37546,0.89782,0.48445,0.5036,0.40271,0.3656,0.38802,2.53801,0.83543,0.000591852,0.000591852,0.000591852
238,590.368,0.51886,0.37389,0.90512,0.48632,0.47611,0.39118,0.35472,0.39405,2.60894,0.83812,0.000589652,0.000589652,0.000589652
239,592.771,0.52108,0.37201,0.90446,0.48624,0.4628,0.39144,0.35273,0.40811,2.64796,0.84204,0.000587452,0.000587452,0.000587452
240,595.232,0.58689,0.4343,0.94414,0.48213,0.46909,0.38522,0.34457,0.42966,2.53868,0.84644,0.000585253,0.000585253,0.000585253
241,597.616,0.53541,0.40121,0.92406,0.49127,0.48888,0.40082,0.35578,0.43923,2.4662,0.85012,0.000583053,0.000583053,0.000583053
242,600.048,0.57092,0.39164,0.9039,0.49881,0.51876,0.40774,0.36414,0.4241,2.46668,0.84632,0.000580853,0.000580853,0.000580853
243,602.54,0.53007,0.38674,0.89903,0.5018,0.51865,0.40972,0.37172,0.41163,2.51027,0.84602,0.000578653,0.000578653,0.000578653
244,605.007,0.53939,0.40066,0.91122,0.50571,0.50498,0.4042,0.36285,0.40157,2.47854,0.84042,0.000576453,0.000576453,0.000576453
245,607.463,0.5376,0.37463,0.91902,0.50338,0.50358,0.40063,0.3603,0.3989,2.44301,0.83691,0.000574254,0.000574254,0.000574254
246,609.812,0.5696,0.3956,0.91644,0.50612,0.50613,0.39535,0.35904,0.39915,2.46147,0.8353,0.000572054,0.000572054,0.000572054
247,612.267,0.53343,0.39619,0.90892,0.4999,0.50365,0.38993,0.35269,0.40811,2.50725,0.8424,0.000569854,0.000569854,0.000569854
248,614.782,0.5203,0.36687,0.90272,0.50287,0.49594,0.39707,0.36444,0.40546,2.5673,0.83749,0.000567654,0.000567654,0.000567654
249,617.132,0.52503,0.37364,0.88948,0.50084,0.49421,0.40676,0.37371,0.38674,2.55267,0.8313,0.000565455,0.000565455,0.000565455
250,619.564,0.5391,0.37457,0.90655,0.49084,0.49673,0.39372,0.35788,0.39479,2.57761,0.83882,0.000563255,0.000563255,0.000563255
251,621.95,0.54905,0.39267,0.90746,0.48406,0.49421,0.39934,0.36142,0.3983,2.58984,0.8395,0.000561055,0.000561055,0.000561055
252,624.437,0.50351,0.3735,0.8967,0.49257,0.48424,0.39498,0.36121,0.39105,2.58186,0.83425,0.000558855,0.000558855,0.000558855
253,626.778,0.53255,0.38363,0.9112,0.48531,0.48435,0.37842,0.343,0.4189,2.61875,0.84295,0.000556655,0.000556655,0.000556655
254,629.252,0.53139,0.38204,0.90896,0.4825,0.48358,0.3704,0.33619,0.4074,2.66664,0.83892,0.000554456,0.000554456,0.000554456
255,631.677,0.50993,0.35018,0.89643,0.48545,0.48086,0.36278,0.32844,0.41069,2.70441,0.84163,0.000552256,0.000552256,0.000552256
256,634.215,0.53911,0.38453,0.90441,0.47715,0.49443,0.37453,0.3447,0.39773,2.68232,0.84274,0.000550056,0.000550056,0.000550056
